,date,title,point
0,20181101,보헤미안 랩소디,9.71
1,20181101,미쓰백,9.25
2,20181101,"나, 다니엘 블레이크",9.24
3,20181101,어느 가족,9.23
4,20181101,극장판 헬로카봇 : 백악기 시대,9.23
5,20181101,타인의 삶,9.22
6,20181101,스타 이즈 본,9.19
7,20181101,카메라를 멈추면 안 돼!,9.17
8,20181101,타샤 튜더,9.14
9,20181101,패딩턴 2,9.1
10,20181101,완벽한 타인,9.02
11,20181101,곰돌이 푸 다시 만나 행복해,8.97
12,20181101,액슬,8.95
13,20181101,서치,8.89
14,20181101,소공녀,8.87
15,20181101,미드나잇 선,8.8
16,20181101,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
17,20181101,맨체스터 바이 더 씨,8.73
18,20181101,"오늘 밤, 로맨스 극장에서",8.4
19,20181101,그랜드 부다페스트 호텔,8.37
20,20181101,암수살인,8.34
21,20181101,죄 많은 소녀,8.22
22,20181101,안시성,8.06
23,20181101,베놈,8.01
24,20181101,올 더 머니,7.98
25,20181101,맥코리아,7.91
26,20181101,당신의 부탁,7.79
27,20181101,박화영,7.79
28,20181101,크레이지 리치 아시안,7.43
29,20181101,명당,7.12
30,20181101,킬링 디어,7.08
31,20181101,퍼스트맨,7.04
32,20181101,원더풀 고스트,6.96
33,20181101,할로윈,6.6
34,20181101,펭귄 하이웨이,6.38
35,20181101,배반의 장미,5.99
36,20181101,창궐,5.69
37,20181102,보헤미안 랩소디,9.7
38,20181102,미쓰백,9.26
39,20181102,"나, 다니엘 블레이크",9.24
40,20181102,어느 가족,9.23
41,20181102,극장판 헬로카봇 : 백악기 시대,9.23
42,20181102,타인의 삶,9.22
43,20181102,스타 이즈 본,9.19
44,20181102,카메라를 멈추면 안 돼!,9.17
45,20181102,타샤 튜더,9.14
46,20181102,패딩턴 2,9.1
47,20181102,완벽한 타인,9.01
48,20181102,곰돌이 푸 다시 만나 행복해,8.97
49,20181102,액슬,8.94
50,20181102,서치,8.89
51,20181102,소공녀,8.87
52,20181102,미드나잇 선,8.8
53,20181102,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
54,20181102,맨체스터 바이 더 씨,8.73
55,20181102,"오늘 밤, 로맨스 극장에서",8.4
56,20181102,그랜드 부다페스트 호텔,8.37
57,20181102,암수살인,8.34
58,20181102,죄 많은 소녀,8.22
59,20181102,안시성,8.06
60,20181102,베놈,8.01
61,20181102,춘몽,8.0
62,20181102,올 더 머니,7.98
63,20181102,맥코리아,7.91
64,20181102,당신의 부탁,7.79
65,20181102,박화영,7.78
66,20181102,크레이지 리치 아시안,7.44
67,20181102,명당,7.12
68,20181102,킬링 디어,7.08
69,20181102,퍼스트맨,7.03
70,20181102,할로윈,6.53
71,20181102,벽 속에 숨은 마법시계,6.43
72,20181102,펭귄 하이웨이,6.38
73,20181102,배반의 장미,5.95
74,20181102,창궐,5.66
75,20181103,보헤미안 랩소디,9.7
76,20181103,미쓰백,9.26
77,20181103,"나, 다니엘 블레이크",9.24
78,20181103,어느 가족,9.23
79,20181103,극장판 헬로카봇 : 백악기 시대,9.23
80,20181103,바람과 함께 사라지다,9.23
81,20181103,타인의 삶,9.22
82,20181103,스타 이즈 본,9.2
83,20181103,카메라를 멈추면 안 돼!,9.17
84,20181103,타샤 튜더,9.14
85,20181103,패딩턴 2,9.1
86,20181103,곰돌이 푸 다시 만나 행복해,8.97
87,20181103,완벽한 타인,8.95
88,20181103,액슬,8.93
89,20181103,바르다가 사랑한 얼굴들,8.92
90,20181103,서치,8.89
91,20181103,소공녀,8.87
92,20181103,미드나잇 선,8.8
93,20181103,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
94,20181103,맨체스터 바이 더 씨,8.73
95,20181103,"오늘 밤, 로맨스 극장에서",8.4
96,20181103,그랜드 부다페스트 호텔,8.37
97,20181103,암수살인,8.34
98,20181103,죄 많은 소녀,8.25
99,20181103,안시성,8.06
100,20181103,베놈,8.01
101,20181103,춘몽,8.0
102,20181103,올 더 머니,7.98
103,20181103,맥코리아,7.91
104,20181103,당신의 부탁,7.8
105,20181103,박화영,7.77
106,20181103,크레이지 리치 아시안,7.43
107,20181103,명당,7.12
108,20181103,퍼스트맨,7.03
109,20181103,할로윈,6.51
110,20181103,벽 속에 숨은 마법시계,6.4
111,20181103,펭귄 하이웨이,6.4
112,20181103,배반의 장미,5.92
113,20181103,창궐,5.65
114,20181104,보헤미안 랩소디,9.7
115,20181104,미쓰백,9.26
116,20181104,"나, 다니엘 블레이크",9.24
117,20181104,어느 가족,9.23
118,20181104,극장판 헬로카봇 : 백악기 시대,9.23
119,20181104,바람과 함께 사라지다,9.23
120,20181104,타인의 삶,9.22
121,20181104,스타 이즈 본,9.18
122,20181104,카메라를 멈추면 안 돼!,9.16
123,20181104,타샤 튜더,9.14
124,20181104,패딩턴 2,9.1
125,20181104,완벽한 타인,8.97
126,20181104,곰돌이 푸 다시 만나 행복해,8.97
127,20181104,액슬,8.92
128,20181104,서치,8.89
129,20181104,소공녀,8.87
130,20181104,미드나잇 선,8.8
131,20181104,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
132,20181104,맨체스터 바이 더 씨,8.73
133,20181104,"오늘 밤, 로맨스 극장에서",8.4
134,20181104,그랜드 부다페스트 호텔,8.37
135,20181104,암수살인,8.34
136,20181104,죄 많은 소녀,8.21
137,20181104,안시성,8.05
138,20181104,베놈,8.01
139,20181104,춘몽,8.0
140,20181104,맥코리아,7.91
141,20181104,당신의 부탁,7.81
142,20181104,박화영,7.77
143,20181104,크레이지 리치 아시안,7.47
144,20181104,명당,7.11
145,20181104,퍼스트맨,7.02
146,20181104,할로윈,6.47
147,20181104,펭귄 하이웨이,6.38
148,20181104,벽 속에 숨은 마법시계,6.37
149,20181104,배반의 장미,5.85
150,20181104,창궐,5.64
151,20181105,보헤미안 랩소디,9.69
152,20181105,미쓰백,9.26
153,20181105,어느 가족,9.23
154,20181105,극장판 헬로카봇 : 백악기 시대,9.23
155,20181105,바람과 함께 사라지다,9.23
156,20181105,스타 이즈 본,9.18
157,20181105,카메라를 멈추면 안 돼!,9.16
158,20181105,타샤 튜더,9.14
159,20181105,패딩턴 2,9.1
160,20181105,곰돌이 푸 다시 만나 행복해,8.97
161,20181105,완벽한 타인,8.93
162,20181105,액슬,8.92
163,20181105,소공녀,8.87
164,20181105,미드나잇 선,8.8
165,20181105,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
166,20181105,맨체스터 바이 더 씨,8.73
167,20181105,"오늘 밤, 로맨스 극장에서",8.4
168,20181105,그랜드 부다페스트 호텔,8.37
169,20181105,암수살인,8.34
170,20181105,죄 많은 소녀,8.22
171,20181105,안시성,8.05
172,20181105,베놈,8.01
173,20181105,춘몽,8.0
174,20181105,당신의 부탁,7.81
175,20181105,크레이지 리치 아시안,7.48
176,20181105,명당,7.11
177,20181105,퍼스트맨,7.02
178,20181105,할로윈,6.5
179,20181105,벽 속에 숨은 마법시계,6.45
180,20181105,펭귄 하이웨이,6.37
181,20181105,배반의 장미,5.86
182,20181105,창궐,5.63
183,20181106,보헤미안 랩소디,9.68
184,20181106,미쓰백,9.26
185,20181106,바울,9.25
186,20181106,어느 가족,9.23
187,20181106,극장판 헬로카봇 : 백악기 시대,9.23
188,20181106,바람과 함께 사라지다,9.23
189,20181106,스타 이즈 본,9.18
190,20181106,카메라를 멈추면 안 돼!,9.17
191,20181106,타샤 튜더,9.14
192,20181106,패딩턴 2,9.1
193,20181106,곰돌이 푸 다시 만나 행복해,8.98
194,20181106,액슬,8.93
195,20181106,완벽한 타인,8.91
196,20181106,소공녀,8.87
197,20181106,미드나잇 선,8.8
198,20181106,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
199,20181106,맨체스터 바이 더 씨,8.73
200,20181106,"오늘 밤, 로맨스 극장에서",8.4
201,20181106,신은 죽지 않았다 3: 어둠 속의 빛,8.39
202,20181106,그랜드 부다페스트 호텔,8.37
203,20181106,암수살인,8.34
204,20181106,죄 많은 소녀,8.22
205,20181106,안시성,8.05
206,20181106,베놈,8.01
207,20181106,춘몽,8.0
208,20181106,당신의 부탁,7.81
209,20181106,크레이지 리치 아시안,7.49
210,20181106,명당,7.11
211,20181106,퍼스트맨,7.02
212,20181106,할로윈,6.51
213,20181106,벽 속에 숨은 마법시계,6.44
214,20181106,펭귄 하이웨이,6.37
215,20181106,배반의 장미,5.83
216,20181106,창궐,5.59
217,20181107,보헤미안 랩소디,9.67
218,20181107,원더,9.41
219,20181107,빌리 엘리어트,9.29
220,20181107,바울,9.27
221,20181107,미쓰백,9.26
222,20181107,어느 가족,9.23
223,20181107,극장판 헬로카봇 : 백악기 시대,9.23
224,20181107,바람과 함께 사라지다,9.23
225,20181107,스타 이즈 본,9.17
226,20181107,카메라를 멈추면 안 돼!,9.16
227,20181107,타샤 튜더,9.14
228,20181107,패딩턴 2,9.1
229,20181107,곰돌이 푸 다시 만나 행복해,8.98
230,20181107,액슬,8.91
231,20181107,완벽한 타인,8.89
232,20181107,소공녀,8.87
233,20181107,미드나잇 선,8.8
234,20181107,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
235,20181107,맨체스터 바이 더 씨,8.73
236,20181107,"오늘 밤, 로맨스 극장에서",8.4
237,20181107,신은 죽지 않았다 3: 어둠 속의 빛,8.39
238,20181107,그랜드 부다페스트 호텔,8.37
239,20181107,암수살인,8.33
240,20181107,죄 많은 소녀,8.22
241,20181107,안시성,8.05
242,20181107,베놈,8.01
243,20181107,춘몽,8.0
244,20181107,당신의 부탁,7.83
245,20181107,크레이지 리치 아시안,7.49
246,20181107,동네사람들,7.22
247,20181107,아가씨,7.1
248,20181107,퍼스트맨,7.0
249,20181107,할로윈,6.55
250,20181107,벽 속에 숨은 마법시계,6.43
251,20181107,펭귄 하이웨이,6.37
252,20181107,배반의 장미,5.75
253,20181107,창궐,5.5
254,20181108,보헤미안 랩소디,9.67
255,20181108,덕구,9.46
256,20181108,원더,9.41
257,20181108,미쓰백,9.26
258,20181108,바울,9.26
259,20181108,어느 가족,9.23
260,20181108,바람과 함께 사라지다,9.23
261,20181108,극장판 헬로카봇 : 백악기 시대,9.23
262,20181108,스타 이즈 본,9.18
263,20181108,카메라를 멈추면 안 돼!,9.16
264,20181108,타샤 튜더,9.14
265,20181108,패딩턴 2,9.1
266,20181108,청설,9.01
267,20181108,곰돌이 푸 다시 만나 행복해,8.98
268,20181108,액슬,8.9
269,20181108,소공녀,8.87
270,20181108,완벽한 타인,8.87
271,20181108,미드나잇 선,8.8
272,20181108,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
273,20181108,맨체스터 바이 더 씨,8.73
274,20181108,"오늘 밤, 로맨스 극장에서",8.4
275,20181108,신은 죽지 않았다 3: 어둠 속의 빛,8.39
276,20181108,그랜드 부다페스트 호텔,8.37
277,20181108,암수살인,8.33
278,20181108,판도라,8.32
279,20181108,죄 많은 소녀,8.19
280,20181108,안시성,8.04
281,20181108,베놈,8.01
282,20181108,춘몽,8.0
283,20181108,당신의 부탁,7.83
284,20181108,동네사람들,7.52
285,20181108,크레이지 리치 아시안,7.49
286,20181108,아가씨,7.1
287,20181108,퍼스트맨,6.99
288,20181108,원더풀 고스트,6.92
289,20181108,할로윈,6.54
290,20181108,벽 속에 숨은 마법시계,6.43
291,20181108,펭귄 하이웨이,6.38
292,20181108,창궐,5.46
293,20181109,보헤미안 랩소디,9.66
294,20181109,덕구,9.45
295,20181109,원더,9.41
296,20181109,미쓰백,9.27
297,20181109,어느 가족,9.23
298,20181109,바람과 함께 사라지다,9.23
299,20181109,극장판 헬로카봇 : 백악기 시대,9.23
300,20181109,스타 이즈 본,9.18
301,20181109,카메라를 멈추면 안 돼!,9.16
302,20181109,바울,9.15
303,20181109,타샤 튜더,9.14
304,20181109,패딩턴 2,9.1
305,20181109,청설,9.01
306,20181109,곰돌이 푸 다시 만나 행복해,8.98
307,20181109,소공녀,8.87
308,20181109,완벽한 타인,8.86
309,20181109,액슬,8.82
310,20181109,미드나잇 선,8.8
311,20181109,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
312,20181109,맨체스터 바이 더 씨,8.73
313,20181109,"오늘 밤, 로맨스 극장에서",8.4
314,20181109,그랜드 부다페스트 호텔,8.37
315,20181109,암수살인,8.32
316,20181109,죄 많은 소녀,8.19
317,20181109,너의 췌장을 먹고 싶어,8.05
318,20181109,안시성,8.04
319,20181109,베놈,8.01
320,20181109,춘몽,8.0
321,20181109,당신의 부탁,7.81
322,20181109,크레이지 리치 아시안,7.5
323,20181109,여곡성,7.47
324,20181109,동네사람들,7.44
325,20181109,아가씨,7.1
326,20181109,퍼스트맨,6.98
327,20181109,할로윈,6.53
328,20181109,벽 속에 숨은 마법시계,6.44
329,20181109,펭귄 하이웨이,6.36
330,20181109,창궐,5.4
331,20181110,보헤미안 랩소디,9.67
332,20181110,덕구,9.45
333,20181110,원더,9.41
334,20181110,미쓰백,9.27
335,20181110,어느 가족,9.23
336,20181110,바람과 함께 사라지다,9.23
337,20181110,극장판 헬로카봇 : 백악기 시대,9.23
338,20181110,스타 이즈 본,9.18
339,20181110,카메라를 멈추면 안 돼!,9.17
340,20181110,바울,9.15
341,20181110,타샤 튜더,9.14
342,20181110,패딩턴 2,9.1
343,20181110,청설,9.01
344,20181110,곰돌이 푸 다시 만나 행복해,8.98
345,20181110,소공녀,8.87
346,20181110,완벽한 타인,8.85
347,20181110,액슬,8.83
348,20181110,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
349,20181110,맨체스터 바이 더 씨,8.73
350,20181110,"오늘 밤, 로맨스 극장에서",8.4
351,20181110,그랜드 부다페스트 호텔,8.37
352,20181110,암수살인,8.32
353,20181110,죄 많은 소녀,8.19
354,20181110,너의 췌장을 먹고 싶어,8.05
355,20181110,안시성,8.04
356,20181110,베놈,8.01
357,20181110,춘몽,8.0
358,20181110,당신의 부탁,7.81
359,20181110,동네사람들,7.54
360,20181110,크레이지 리치 아시안,7.49
361,20181110,아가씨,7.1
362,20181110,퍼스트맨,6.98
363,20181110,여곡성,6.82
364,20181110,할로윈,6.54
365,20181110,벽 속에 숨은 마법시계,6.42
366,20181110,펭귄 하이웨이,6.36
367,20181110,창궐,5.37
368,20181111,보헤미안 랩소디,9.66
369,20181111,덕구,9.45
370,20181111,미쓰백,9.27
371,20181111,어느 가족,9.23
372,20181111,바람과 함께 사라지다,9.23
373,20181111,극장판 헬로카봇 : 백악기 시대,9.23
374,20181111,스타 이즈 본,9.18
375,20181111,카메라를 멈추면 안 돼!,9.17
376,20181111,바울,9.15
377,20181111,타샤 튜더,9.14
378,20181111,패딩턴 2,9.1
379,20181111,청설,9.01
380,20181111,곰돌이 푸 다시 만나 행복해,8.98
381,20181111,소공녀,8.87
382,20181111,완벽한 타인,8.84
383,20181111,액슬,8.81
384,20181111,너의 이름은.,8.75
385,20181111,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
386,20181111,맨체스터 바이 더 씨,8.73
387,20181111,"오늘 밤, 로맨스 극장에서",8.4
388,20181111,그랜드 부다페스트 호텔,8.37
389,20181111,암수살인,8.32
390,20181111,죄 많은 소녀,8.19
391,20181111,너의 췌장을 먹고 싶어,8.05
392,20181111,안시성,8.04
393,20181111,베놈,8.01
394,20181111,춘몽,8.0
395,20181111,당신의 부탁,7.82
396,20181111,크레이지 리치 아시안,7.47
397,20181111,동네사람들,7.45
398,20181111,아가씨,7.1
399,20181111,퍼스트맨,6.98
400,20181111,할로윈,6.55
401,20181111,여곡성,6.48
402,20181111,벽 속에 숨은 마법시계,6.42
403,20181111,펭귄 하이웨이,6.36
404,20181111,창궐,5.36
405,20181112,보헤미안 랩소디,9.66
406,20181112,폴란드로 간 아이들,9.51
407,20181112,덕구,9.45
408,20181112,미쓰백,9.27
409,20181112,어느 가족,9.23
410,20181112,바람과 함께 사라지다,9.23
411,20181112,극장판 헬로카봇 : 백악기 시대,9.23
412,20181112,스타 이즈 본,9.18
413,20181112,카메라를 멈추면 안 돼!,9.17
414,20181112,바울,9.15
415,20181112,타샤 튜더,9.14
416,20181112,패딩턴 2,9.1
417,20181112,청설,9.01
418,20181112,곰돌이 푸 다시 만나 행복해,8.98
419,20181112,루이스,8.97
420,20181112,소공녀,8.87
421,20181112,완벽한 타인,8.83
422,20181112,액슬,8.81
423,20181112,너의 이름은.,8.75
424,20181112,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
425,20181112,맨체스터 바이 더 씨,8.72
426,20181112,플로리다 프로젝트,8.55
427,20181112,"오늘 밤, 로맨스 극장에서",8.4
428,20181112,팬텀 스레드,8.38
429,20181112,그랜드 부다페스트 호텔,8.37
430,20181112,셰이프 오브 워터: 사랑의 모양,8.37
431,20181112,암수살인,8.32
432,20181112,죄 많은 소녀,8.19
433,20181112,안시성,8.04
434,20181112,베놈,8.01
435,20181112,춘몽,8.0
436,20181112,당신의 부탁,7.82
437,20181112,크레이지 리치 아시안,7.46
438,20181112,동네사람들,7.36
439,20181112,아가씨,7.1
440,20181112,퍼스트맨,6.98
441,20181112,할로윈,6.54
442,20181112,벽 속에 숨은 마법시계,6.4
443,20181112,펭귄 하이웨이,6.36
444,20181112,여곡성,6.1
445,20181112,창궐,5.36
446,20181113,보헤미안 랩소디,9.66
447,20181113,폴란드로 간 아이들,9.52
448,20181113,미쓰백,9.24
449,20181113,어느 가족,9.23
450,20181113,극장판 헬로카봇 : 백악기 시대,9.23
451,20181113,스타 이즈 본,9.18
452,20181113,바울,9.17
453,20181113,카메라를 멈추면 안 돼!,9.17
454,20181113,타샤 튜더,9.14
455,20181113,패딩턴 2,9.1
456,20181113,청설,9.01
457,20181113,곰돌이 푸 다시 만나 행복해,8.98
458,20181113,루이스,8.97
459,20181113,소공녀,8.87
460,20181113,완벽한 타인,8.81
461,20181113,액슬,8.81
462,20181113,델타 보이즈,8.78
463,20181113,너의 이름은.,8.75
464,20181113,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
465,20181113,맨체스터 바이 더 씨,8.72
466,20181113,플로리다 프로젝트,8.55
467,20181113,"오늘 밤, 로맨스 극장에서",8.4
468,20181113,팬텀 스레드,8.38
469,20181113,그랜드 부다페스트 호텔,8.37
470,20181113,셰이프 오브 워터: 사랑의 모양,8.37
471,20181113,낮술,8.32
472,20181113,암수살인,8.32
473,20181113,죄 많은 소녀,8.18
474,20181113,하하하,8.1
475,20181113,너의 췌장을 먹고 싶어,8.05
476,20181113,안시성,8.04
477,20181113,베놈,8.01
478,20181113,춘몽,8.0
479,20181113,당신의 부탁,7.82
480,20181113,크레이지 리치 아시안,7.48
481,20181113,동네사람들,7.2
482,20181113,아가씨,7.1
483,20181113,퍼스트맨,6.97
484,20181113,할로윈,6.54
485,20181113,벽 속에 숨은 마법시계,6.36
486,20181113,펭귄 하이웨이,6.36
487,20181113,여곡성,5.92
488,20181113,창궐,5.35
489,20181113,120BPM,2.7
490,20181114,보헤미안 랩소디,9.65
491,20181114,폴란드로 간 아이들,9.53
492,20181114,어느 가족,9.23
493,20181114,극장판 헬로카봇 : 백악기 시대,9.23
494,20181114,미쓰백,9.21
495,20181114,스타 이즈 본,9.17
496,20181114,카메라를 멈추면 안 돼!,9.17
497,20181114,해피 투게더,9.17
498,20181114,타샤 튜더,9.14
499,20181114,바울,9.12
500,20181114,패딩턴 2,9.1
501,20181114,청설,9.01
502,20181114,루이스,8.98
503,20181114,소공녀,8.87
504,20181114,액슬,8.81
505,20181114,완벽한 타인,8.8
506,20181114,델타 보이즈,8.78
507,20181114,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
508,20181114,맨체스터 바이 더 씨,8.72
509,20181114,플로리다 프로젝트,8.55
510,20181114,"오늘 밤, 로맨스 극장에서",8.4
511,20181114,팬텀 스레드,8.38
512,20181114,그랜드 부다페스트 호텔,8.37
513,20181114,셰이프 오브 워터: 사랑의 모양,8.37
514,20181114,낮술,8.32
515,20181114,암수살인,8.32
516,20181114,죄 많은 소녀,8.18
517,20181114,하하하,8.1
518,20181114,너의 췌장을 먹고 싶어,8.05
519,20181114,안시성,8.04
520,20181114,베놈,8.01
521,20181114,춘몽,8.0
522,20181114,당신의 부탁,7.84
523,20181114,최악의 하루,7.83
524,20181114,뷰티 인사이드,7.74
525,20181114,걷기왕,7.7
526,20181114,크레이지 리치 아시안,7.48
527,20181114,아가씨,7.1
528,20181114,퍼스트맨,6.97
529,20181114,동네사람들,6.86
530,20181114,신비한 동물들과 그린델왈드의 범죄,6.82
531,20181114,할로윈,6.55
532,20181114,펭귄 하이웨이,6.36
533,20181114,벽 속에 숨은 마법시계,6.33
534,20181114,여곡성,5.79
535,20181114,창궐,5.33
536,20181114,120BPM,2.7
537,20181115,번 더 스테이지: 더 무비,9.7
538,20181115,보헤미안 랩소디,9.65
539,20181115,폴란드로 간 아이들,9.54
540,20181115,출국,9.36
541,20181115,어느 가족,9.23
542,20181115,극장판 헬로카봇 : 백악기 시대,9.23
543,20181115,미쓰백,9.2
544,20181115,스타 이즈 본,9.17
545,20181115,카메라를 멈추면 안 돼!,9.17
546,20181115,타샤 튜더,9.14
547,20181115,패딩턴 2,9.1
548,20181115,바울,9.09
549,20181115,청설,9.01
550,20181115,루이스,8.98
551,20181115,소공녀,8.88
552,20181115,라빠르망,8.85
553,20181115,액슬,8.81
554,20181115,완벽한 타인,8.79
555,20181115,델타 보이즈,8.78
556,20181115,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
557,20181115,맨체스터 바이 더 씨,8.72
558,20181115,플로리다 프로젝트,8.55
559,20181115,"오늘 밤, 로맨스 극장에서",8.4
560,20181115,팬텀 스레드,8.38
561,20181115,그랜드 부다페스트 호텔,8.37
562,20181115,셰이프 오브 워터: 사랑의 모양,8.37
563,20181115,낮술,8.32
564,20181115,암수살인,8.32
565,20181115,죄 많은 소녀,8.18
566,20181115,하하하,8.1
567,20181115,안시성,8.03
568,20181115,베놈,8.01
569,20181115,춘몽,8.0
570,20181115,당신의 부탁,7.84
571,20181115,최악의 하루,7.83
572,20181115,뷰티 인사이드,7.74
573,20181115,걷기왕,7.7
574,20181115,크레이지 리치 아시안,7.48
575,20181115,단지 세상의 끝,7.46
576,20181115,아가씨,7.1
577,20181115,신비한 동물들과 그린델왈드의 범죄,6.99
578,20181115,퍼스트맨,6.97
579,20181115,원더풀 고스트,6.86
580,20181115,동네사람들,6.77
581,20181115,할로윈,6.55
582,20181115,펭귄 하이웨이,6.37
583,20181115,벽 속에 숨은 마법시계,6.32
584,20181115,여곡성,5.74
585,20181115,창궐,5.33
586,20181115,120BPM,2.7
587,20181116,번 더 스테이지: 더 무비,9.65
588,20181116,보헤미안 랩소디,9.64
589,20181116,폴란드로 간 아이들,9.54
590,20181116,출국,9.41
591,20181116,어느 가족,9.23
592,20181116,극장판 헬로카봇 : 백악기 시대,9.23
593,20181116,미쓰백,9.2
594,20181116,스타 이즈 본,9.17
595,20181116,카메라를 멈추면 안 돼!,9.17
596,20181116,타샤 튜더,9.14
597,20181116,바울,9.11
598,20181116,패딩턴 2,9.1
599,20181116,청설,9.01
600,20181116,루이스,8.98
601,20181116,그것만이 내 세상,8.91
602,20181116,소공녀,8.88
603,20181116,라빠르망,8.85
604,20181116,액슬,8.81
605,20181116,완벽한 타인,8.8
606,20181116,델타 보이즈,8.78
607,20181116,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
608,20181116,맨체스터 바이 더 씨,8.72
609,20181116,플로리다 프로젝트,8.55
610,20181116,"오늘 밤, 로맨스 극장에서",8.4
611,20181116,팬텀 스레드,8.38
612,20181116,그랜드 부다페스트 호텔,8.37
613,20181116,셰이프 오브 워터: 사랑의 모양,8.37
614,20181116,낮술,8.32
615,20181116,암수살인,8.32
616,20181116,죄 많은 소녀,8.17
617,20181116,하하하,8.1
618,20181116,안시성,8.03
619,20181116,베놈,8.01
620,20181116,춘몽,7.99
621,20181116,당신의 부탁,7.84
622,20181116,최악의 하루,7.83
623,20181116,걷기왕,7.7
624,20181116,크레이지 리치 아시안,7.49
625,20181116,단지 세상의 끝,7.46
626,20181116,아가씨,7.1
627,20181116,퍼스트맨,6.97
628,20181116,신비한 동물들과 그린델왈드의 범죄,6.97
629,20181116,원더풀 고스트,6.86
630,20181116,동네사람들,6.7
631,20181116,할로윈,6.56
632,20181116,펭귄 하이웨이,6.37
633,20181116,벽 속에 숨은 마법시계,6.32
634,20181116,여곡성,5.67
635,20181116,창궐,5.33
636,20181116,120BPM,2.7
637,20181117,보헤미안 랩소디,9.63
638,20181117,번 더 스테이지: 더 무비,9.53
639,20181117,폴란드로 간 아이들,9.53
640,20181117,출국,9.45
641,20181117,원더,9.41
642,20181117,아이 캔 스피크,9.36
643,20181117,어느 가족,9.23
644,20181117,극장판 헬로카봇 : 백악기 시대,9.23
645,20181117,미쓰백,9.19
646,20181117,내 사랑,9.17
647,20181117,스타 이즈 본,9.16
648,20181117,카메라를 멈추면 안 돼!,9.16
649,20181117,타샤 튜더,9.14
650,20181117,바울,9.12
651,20181117,무간도,9.1
652,20181117,패딩턴 2,9.1
653,20181117,청설,9.01
654,20181117,소공녀,8.88
655,20181117,라빠르망,8.85
656,20181117,완벽한 타인,8.8
657,20181117,델타 보이즈,8.78
658,20181117,액슬,8.78
659,20181117,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
660,20181117,맨체스터 바이 더 씨,8.72
661,20181117,해피 투게더,8.69
662,20181117,플로리다 프로젝트,8.55
663,20181117,팬텀 스레드,8.38
664,20181117,그랜드 부다페스트 호텔,8.37
665,20181117,셰이프 오브 워터: 사랑의 모양,8.37
666,20181117,강철비,8.35
667,20181117,청년경찰,8.33
668,20181117,낮술,8.32
669,20181117,암수살인,8.31
670,20181117,죄 많은 소녀,8.17
671,20181117,하하하,8.1
672,20181117,남한산성,8.05
673,20181117,너의 췌장을 먹고 싶어,8.04
674,20181117,안시성,8.03
675,20181117,베놈,8.01
676,20181117,춘몽,7.99
677,20181117,당신의 부탁,7.89
678,20181117,최악의 하루,7.83
679,20181117,걷기왕,7.7
680,20181117,크레이지 리치 아시안,7.49
681,20181117,단지 세상의 끝,7.46
682,20181117,아가씨,7.1
683,20181117,퍼스트맨,6.97
684,20181117,신비한 동물들과 그린델왈드의 범죄,6.93
685,20181117,동네사람들,6.66
686,20181117,할로윈,6.56
687,20181118,보헤미안 랩소디,9.63
688,20181118,폴란드로 간 아이들,9.51
689,20181118,번 더 스테이지: 더 무비,9.5
690,20181118,출국,9.48
691,20181118,원더,9.41
692,20181118,아이 캔 스피크,9.36
693,20181118,어느 가족,9.23
694,20181118,극장판 헬로카봇 : 백악기 시대,9.23
695,20181118,미쓰백,9.18
696,20181118,내 사랑,9.17
697,20181118,스타 이즈 본,9.16
698,20181118,카메라를 멈추면 안 돼!,9.16
699,20181118,타샤 튜더,9.15
700,20181118,바울,9.12
701,20181118,무간도,9.1
702,20181118,패딩턴 2,9.1
703,20181118,청설,9.01
704,20181118,소공녀,8.88
705,20181118,라빠르망,8.85
706,20181118,완벽한 타인,8.79
707,20181118,델타 보이즈,8.78
708,20181118,액슬,8.78
709,20181118,신비아파트: 금빛 도깨비와 비밀의 동굴,8.75
710,20181118,맨체스터 바이 더 씨,8.72
711,20181118,해피 투게더,8.68
712,20181118,플로리다 프로젝트,8.55
713,20181118,팬텀 스레드,8.39
714,20181118,그랜드 부다페스트 호텔,8.37
715,20181118,셰이프 오브 워터: 사랑의 모양,8.36
716,20181118,강철비,8.35
717,20181118,청년경찰,8.33
718,20181118,낮술,8.32
719,20181118,암수살인,8.31
720,20181118,죄 많은 소녀,8.17
721,20181118,하하하,8.1
722,20181118,남한산성,8.05
723,20181118,너의 췌장을 먹고 싶어,8.04
724,20181118,안시성,8.03
